id,weight
1,0.0
2,0.0
3,0.0
4,4.5849625007211561
5,2.0
6,0.0
7,4.0
8,0.0
9,3.5849625007211561
10,2.0
11,2.5849625007211561
12,2.5849625007211561
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,7.0443941193584543
19,4.3923174227787607
20,0.0
21,0.0
22,30.477115107711498
23,2.3219280948873622
24,0.0
25,0.0
26,2.3219280948873622
27,1.5849625007211563
28,0.0
29,4.3923174227787607
30,0.0
31,0.0
32,2.5849625007211561
33,0.0
34,8.1292830169449672
35,2.5849625007211561
36,0.0
37,0.0
38,7.4918530963296748
39,1.5849625007211563
40,0.0
41,2.0
42,0.0
43,0.0
44,1.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,27.583200666994856
51,0.0
52,0.0
53,0.0
54,5.3923174227787598
55,6.3923174227787607
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,11.129283016944967
64,3.5849625007211561
65,12.754887502163468
66,0.0
67,13.536247215688128
68,2.8073549220576042
69,4.5849625007211561
70,34.605738665354643
71,0.0
72,0.0
73,0.0
74,1.0
75,0.0
76,17.883311516379344
77,0.0
78,1.0
79,1.0
80,105.88602090280651
81,1.5849625007211563
82,6.1699250014423122
83,0.0
84,1.0
85,0.0
86,1.5849625007211563
87,0.0
88,3.0
89,37.552975883774394
90,19.414685235807216
91,22.584610237249528
92,2.0
93,4.5849625007211561
94,20.715653712058931
95,0.0
96,22.385012398665364
97,31.605738665354643
98,4.8073549220576037
99,5.1699250014423122
100,1.0
101,1.0
102,46.832040720569559
103,1.0
104,7.4918530963296739
105,3.1699250014423126
106,0.0
107,83.144846586644135
108,25.470541214222404
109,2.0
110,18.562242424221072
111,40.638396407934152
112,9.8073549220576037
113,21.185514281839708
114,17.83836682949531
115,13.521600439723727
116,104.15947769916158
117,23.132098032552026
118,87.619260083453781
119,174.59258705095075
120,14.02167404285837
121,13.940313597145968
122,13.169925001442312
123,38.430486828148418
124,47.694775086591847
125,7.1996723448363653
126,135.07659143666132
127,1.5849625007211563
128,50.824058103536814
129,7.7142455176661233
130,36.47595618142352
131,32.430486828148418
132,62.088024173278349
133,25.284859392425112
134,0.0
135,56.412688758720343
136,17.121209716409286
137,8.4918530963296757
138,0.0
139,53.655807019353681
140,18.829722735086058
141,13.536247215688128
142,10.78463484555752
143,44.19297974805351
144,14.606636543579526
145,11.714245517666123
146,27.90653833213689
147,43.697499256219352
148,36.935825559105133
149,28.121209716409286
150,40.735223757334396
151,12.992761350943132
152,18.70859895452498
153,77.973040553752512
154,15.847644643083321
155,17.901244032467375
156,2.3219280948873622
157,59.124076664956291
158,109.63546334386351
159,27.953359188889884
160,8.1699250014423122
161,225.0496416274072
162,5.5849625007211561
163,5.1699250014423122
164,80.257896579943719
165,19.813781191217036
166,12.366322214245816
167,45.334699570910182
168,19.491853096329674
169,30.239598092250958
170,11.07681559705083
171,46.11860690624362
172,35.943895209092062
173,51.657564856728527
174,473.14825391477109
175,17.791061114716953
176,148.02032508010655
177,1608.9073357200368
178,39.396757911835778
179,40.214126987751733
180,28.917669997363596
181,23.808983022714219
182,21.957929557725933
183,41.678286003688193
184,25.603502292855396
185,2.3219280948873622
186,3.1699250014423126
