id,weight
1,1.0
2,1.0
3,0.0
4,3.0
5,1.0
6,0.0
7,0.0
8,0.0
9,3.1699250014423126
10,0.0
11,3.1699250014423126
12,3.1699250014423126
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,6.3219280948873626
19,4.5849625007211561
20,0.0
21,0.0
22,27.627572401114847
23,1.0
24,0.0
25,0.0
26,0.0
27,2.3219280948873622
28,0.0
29,4.5849625007211561
30,0.0
31,0.0
32,0.0
33,0.0
34,7.2667865406949019
35,0.0
36,0.0
37,0.0
38,2.8073549220576042
39,0.0
40,0.0
41,1.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,1.0
50,25.660368527517313
51,0.0
52,0.0
53,0.0
54,0.0
55,3.1699250014423126
56,0.0
57,1.0
58,0.0
59,0.0
60,0.0
61,1.5849625007211563
62,2.0
63,10.366322214245816
64,3.0
65,6.7813597135246599
66,1.0
67,12.640244936222345
68,6.1699250014423122
69,1.5849625007211563
70,31.808472720107495
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,12.572226512793696
77,2.0
78,0.0
79,3.0
80,93.789825427621224
81,0.0
82,5.4918530963296748
83,1.0
84,0.0
85,1.0
86,1.5849625007211563
87,2.3219280948873622
88,3.4594316186372978
89,39.816010289608187
90,12.832890014164741
91,22.729909460770394
92,1.0
93,4.4594316186372982
94,12.549303368513575
95,0.0
96,15.764871590736091
97,28.223510219386334
98,5.9068905956085187
99,5.1699250014423122
100,3.0
101,2.0
102,40.191103474448582
103,1.0
104,7.1699250014423122
105,2.5849625007211561
106,0.0
107,64.598979255994493
108,24.356658290571183
109,1.0
110,13.299208018387278
111,37.245147985931879
112,5.1699250014423122
113,17.951284714966974
114,12.78463484555752
115,11.07681559705083
116,105.51690712205642
117,16.980094939106969
118,89.601564602048057
119,153.89759444781711
120,17.021674042858368
121,18.909705611215571
122,15.376023615438111
123,37.783215142964984
124,38.867659623264984
125,8.4918530963296739
126,117.95867477763096
127,2.0
128,45.914480480017971
129,9.4918530963296739
130,27.636551165661331
131,31.291362046635314
132,51.704084768330098
133,21.124484848442151
134,0.0
135,43.500013627641174
136,17.732644428491632
137,5.0
138,1.0
139,49.53931895541767
140,14.791061114716953
141,13.825753832883112
142,7.1699250014423122
143,44.08480857974078
144,10.714245517666123
145,10.216745858195306
146,22.960986116159265
147,45.134663252462687
148,36.517279274049159
149,38.353303538938036
150,42.005164327848817
151,10.330916878114618
152,15.777255315191924
153,68.275483254466195
154,8.3398500028846243
155,16.884170519108437
156,2.3219280948873622
157,50.614677170236057
158,103.81129275698687
159,23.342417621587895
160,7.9068905956085178
161,212.61404004157532
162,6.3219280948873617
163,7.9068905956085187
164,79.591015914474553
165,15.036173612553483
166,10.813781191217036
167,44.582450583297103
168,13.07681559705083
169,25.428491035332247
170,8.1699250014423122
171,49.827542887266915
172,26.54396825275218
173,46.847730578931525
174,434.32297908115504
175,15.246740598493144
176,145.71685779614995
177,1523.6404054806035
178,37.114841203228416
179,40.850016587788133
180,27.165456629498451
181,24.128930753473337
182,13.455327220304561
183,42.784213893465868
184,25.679452608865468
185,3.9068905956085187
186,4.0
