id,weight
1,1.0
2,1.0
3,0.0
4,4.9068905956085178
5,2.0
6,0.0
7,1.0
8,0.0
9,6.5849625007211561
10,0.0
11,5.0
12,5.0
13,1.0
14,0.0
15,0.0
16,0.0
17,0.0
18,7.1292830169449672
19,9.4918530963296739
20,0.0
21,1.0
22,26.376470810209646
23,1.0
24,0.0
25,0.0
26,0.0
27,2.0
28,0.0
29,9.4918530963296739
30,0.0
31,0.0
32,2.0
33,0.0
34,6.7142455176661233
35,2.0
36,0.0
37,0.0
38,6.8073549220576037
39,1.0
40,0.0
41,1.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,1.0
48,0.0
49,1.5849625007211563
50,18.35328469114307
51,0.0
52,0.0
53,0.0
54,1.0
55,5.5849625007211561
56,0.0
57,1.5849625007211563
58,0.0
59,0.0
60,0.0
61,1.5849625007211563
62,1.0
63,11.693486957499326
64,3.3219280948873622
65,8.8073549220576037
66,1.5849625007211563
67,14.320518524632693
68,6.1699250014423122
69,4.0
70,31.722180849052712
71,0.0
72,0.0
73,0.0
74,1.0
75,0.0
76,14.900112062977456
77,4.1699250014423122
78,1.0
79,2.5849625007211561
80,93.060221514038744
81,2.0
82,6.9772799234999168
83,0.0
84,0.0
85,1.0
86,0.0
87,0.0
88,2.3219280948873622
89,38.330583462437943
90,18.386670859637618
91,20.416665599935456
92,5.5849625007211561
93,2.3219280948873622
94,12.732167425663386
95,0.0
96,18.017569644525633
97,27.815290253444196
98,5.1699250014423122
99,3.9068905956085187
100,1.0
101,4.5849625007211561
102,42.304566223990498
103,1.0
104,5.1699250014423122
105,3.3219280948873622
106,2.0
107,69.470783392067588
108,25.990733459553319
109,1.0
110,22.124484848442147
111,37.904898220343846
112,7.3219280948873617
113,22.088741663357638
114,16.943064208162003
115,12.491853096329674
116,99.974808077999128
117,19.962173031109707
118,84.308037092426645
119,153.62256990986111
120,14.906890595608518
121,15.637530551525311
122,13.206098613995797
123,37.264310243018777
124,44.484531737261477
125,7.9068905956085178
126,115.444124461173
127,2.3219280948873622
128,45.895053755417827
129,5.5849625007211561
130,32.738241431351192
131,29.550064725352659
132,55.018702908943162
133,21.93510748433366
134,1.0
135,55.273842764956534
136,13.661778097771988
137,6.4918530963296739
138,1.0
139,52.528245239285098
140,18.924812503605782
141,10.491853096329676
142,9.5507467853832431
143,40.871628846628894
144,17.80428230258029
145,9.902375114486027
146,28.849954803770522
147,42.305282024075083
148,33.420417734796565
149,35.545948616880423
150,41.127135073132038
151,12.186733289128867
152,20.972958757825342
153,70.878897429586814
154,15.732167425663384
155,24.798929358050295
156,3.9068905956085187
157,58.553943915632914
158,107.02884882454511
159,27.183378537495713
160,3.5849625007211561
161,200.14688804321335
162,3.1699250014423126
163,9.7548875021634682
164,79.726681627531647
165,27.119415478763752
166,11.507794640198696
167,43.570049397133332
168,23.019879805212835
169,25.083842863944799
170,10.321928094887362
171,52.375671351966481
172,27.977430867232865
173,49.092079730506669
174,430.61670575920493
175,15.977279923499916
176,147.12546654191945
177,1536.2563808680973
178,34.077330077396738
179,38.99616520227606
180,25.346877269778599
181,23.560347995941036
182,18.678586385458541
183,39.403374280756331
184,22.222040157864818
185,2.8073549220576042
186,2.5849625007211561
