id,weight
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,1.0
8,0.0
9,0.0
10,1.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,1.5849625007211563
19,0.0
20,0.0
21,0.0
22,7.7548875021634682
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,1.0
33,0.0
34,1.0
35,1.0
36,0.0
37,0.0
38,2.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,10.299208018387279
51,0.0
52,0.0
53,0.0
54,0.0
55,1.0
56,0.0
57,1.0
58,0.0
59,0.0
60,0.0
61,1.0
62,0.0
63,5.3923174227787598
64,1.0
65,3.5849625007211561
66,0.0
67,8.1699250014423122
68,1.0
69,0.0
70,14.491853096329674
71,0.0
72,0.0
73,0.0
74,1.0
75,0.0
76,6.6438561897747253
77,0.0
78,0.0
79,0.0
80,52.276624391383308
81,1.0
82,3.3219280948873622
83,0.0
84,0.0
85,0.0
86,2.0
87,0.0
88,0.0
89,11.339850002884624
90,6.7548875021634682
91,9.3219280948873617
92,2.0
93,1.0
94,5.5849625007211561
95,0.0
96,10.228818690495881
97,12.90689059560852
98,2.5849625007211561
99,6.3219280948873617
100,0.0
101,1.0
102,16.777255315191923
103,0.0
104,6.9068905956085178
105,2.0
106,0.0
107,27.890596788267871
108,7.5849625007211561
109,0.0
110,3.5849625007211561
111,17.977279923499914
112,0.0
113,7.9772799234999159
114,10.169925001442312
115,2.5849625007211561
116,57.089472895158892
117,5.9068905956085178
118,32.891431439746675
119,67.092490813296422
120,8.7548875021634682
121,11.002815015607053
122,3.5849625007211561
123,18.831703099214298
124,24.498880363223641
125,1.5849625007211563
126,48.934638644154688
127,1.0
128,26.891197786002405
129,1.0
130,10.813781191217037
131,16.246740598493144
132,28.846928842998736
133,10.813781191217036
134,0.0
135,25.339850002884624
136,8.4918530963296739
137,3.0
138,0.0
139,26.252628477698245
140,6.1699250014423122
141,8.4918530963296739
142,1.0
143,14.550746785383243
144,3.5849625007211561
145,5.9772799234999168
146,4.5849625007211561
147,20.884170519108434
148,26.813781191217036
149,9.3398500028846243
150,16.234667766192565
151,6.3398500028846252
152,7.4918530963296748
153,33.505306632383082
154,4.5849625007211561
155,7.1699250014423122
156,2.0
157,19.639058021271904
158,62.941316986151257
159,7.4918530963296739
160,0.0
161,104.47180371501109
162,0.0
163,1.0
164,47.723386611798105
165,2.0
166,6.5849625007211561
167,23.521140323297921
168,2.0
169,7.4918530963296739
170,6.7142455176661233
171,27.253767865387118
172,8.0768155970508317
173,20.398743691938193
174,220.26496273433094
175,3.5849625007211561
176,98.672429776071638
177,670.44208819172104
178,15.398743691938193
179,15.358101707440847
180,4.9068905956085178
181,3.5849625007211561
182,4.7548875021634691
183,19.106562940444881
184,18.714245517666122
185,1.5849625007211563
186,3.5849625007211561
