id,weight
1,0.0
2,0.0
3,0.0
4,4.0
5,1.0
6,0.0
7,5.1699250014423122
8,1.0
9,0.0
10,1.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,8.7142455176661215
19,9.0768155970508317
20,0.0
21,0.0
22,26.080131461488079
23,1.0
24,0.0
25,0.0
26,3.1699250014423126
27,1.5849625007211563
28,0.0
29,5.9068905956085187
30,0.0
31,0.0
32,0.0
33,0.0
34,7.2479275134435852
35,0.0
36,0.0
37,0.0
38,5.5849625007211561
39,1.0
40,0.0
41,3.5849625007211561
42,0.0
43,0.0
44,1.0
45,0.0
46,0.0
47,1.5849625007211563
48,0.0
49,0.0
50,23.037782865415142
51,0.0
52,0.0
53,0.0
54,1.5849625007211563
55,2.0
56,0.0
57,1.0
58,0.0
59,0.0
60,0.0
61,3.3219280948873622
62,1.0
63,9.9772799234999177
64,5.1292830169449664
65,10.90689059560852
66,0.0
67,15.112276591639276
68,6.4918530963296748
69,1.0
70,30.143577529437742
71,0.0
72,0.0
73,0.0
74,1.0
75,0.0
76,12.962173031109707
77,3.5849625007211561
78,0.0
79,1.5849625007211563
80,102.61539255906007
81,1.0
82,7.1699250014423122
83,0.0
84,2.0
85,3.5849625007211561
86,1.5849625007211563
87,0.0
88,2.0
89,40.12823698330326
90,11.369597346278677
91,24.691525441166039
92,4.0
93,3.0
94,13.587777516328211
95,0.0
96,19.750419130219605
97,27.558615028716588
98,5.7548875021634682
99,2.5849625007211561
100,1.0
101,1.0
102,40.677773828387842
103,2.0
104,3.9068905956085187
105,1.0
106,0.0
107,65.231832951711766
108,17.587777516328213
109,2.0
110,14.299208018387278
111,35.718777358545523
112,9.1699250014423122
113,21.044041855886825
114,13.801708358916464
115,7.6293566200796104
116,95.215526487185429
117,15.294046313271499
118,79.499987880538242
119,151.4019347180288
120,16.665530232633095
121,17.983706192659351
122,16.469133019829592
123,32.280240076748306
124,37.558444462645568
125,6.0443941193584543
126,112.35690269411462
127,1.0
128,40.424693073756735
129,7.7548875021634682
130,26.520190869469054
131,29.057847655411859
132,48.234540264086718
133,17.722113760999463
134,2.5849625007211561
135,40.460912953300138
136,14.214319120800768
137,2.0
138,3.1699250014423126
139,47.577421509299981
140,13.743992861060173
141,11.044394119358454
142,7.1699250014423122
143,43.678983768686493
144,12.021674042858372
145,9.0361736125534851
146,22.013453536053404
147,35.812735157575332
148,31.046352016574019
149,34.3418079001002
150,41.05123640146855
151,11.773139206719691
152,16.584610237249528
153,60.131102945011442
154,10.036173612553485
155,15.777255315191923
156,2.0
157,45.049274885135254
158,105.81309027960464
159,20.732644428491632
160,10.550746785383241
161,197.11662618451709
162,5.4918530963296748
163,7.9068905956085196
164,76.528390554665663
165,16.943064208162003
166,10.731319031025064
167,39.075936842096873
168,9.8137811912170356
169,26.428491035332243
170,7.6438561897747235
171,44.66245761315578
172,28.227772656854167
173,50.638127556999912
174,429.27056620240865
175,5.5849625007211561
176,148.02160009787988
177,1576.9025788112804
178,35.018757272472797
179,36.824266135365029
180,27.691525441166036
181,21.94949047732144
182,18.983706192659348
183,39.741993566212294
184,23.981032058361023
185,2.5849625007211561
186,3.5849625007211561
