id,weight
1,2.0
2,2.0
3,0.0
4,0.0
5,1.0
6,0.0
7,3.0
8,0.0
9,2.0
10,0.0
11,1.0
12,1.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,8.1548181090521048
19,9.7813597135246599
20,0.0
21,0.0
22,28.531790553883766
23,0.0
24,0.0
25,0.0
26,4.1699250014423122
27,0.0
28,0.0
29,6.7813597135246599
30,0.0
31,0.0
32,1.0
33,0.0
34,6.965784284662087
35,1.0
36,0.0
37,0.0
38,5.9068905956085187
39,1.5849625007211563
40,0.0
41,2.0
42,0.0
43,0.0
44,2.5849625007211561
45,0.0
46,0.0
47,1.0
48,0.0
49,1.0
50,23.683452140630362
51,1.5849625007211563
52,0.0
53,0.0
54,4.9068905956085178
55,1.0
56,0.0
57,1.5849625007211563
58,0.0
59,0.0
60,0.0
61,3.9068905956085187
62,1.0
63,9.640244936222345
64,4.1699250014423122
65,7.4918530963296739
66,1.0
67,15.679700005769249
68,4.9068905956085178
69,3.3219280948873622
70,32.413845080873074
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,14.884170519108434
77,2.5849625007211561
78,1.5849625007211563
79,2.0
80,97.303780897016694
81,0.0
82,2.5849625007211561
83,1.0
84,0.0
85,1.5849625007211563
86,2.3219280948873622
87,0.0
88,1.0
89,30.843528534611089
90,12.714245517666122
91,17.752380646552893
92,1.0
93,3.5849625007211561
94,13.469133019829592
95,0.0
96,15.732167425663384
97,28.828882580151923
98,2.5849625007211561
99,4.3923174227787607
100,0.0
101,0.0
102,36.353780541766277
103,1.0
104,6.6147098441152083
105,1.5849625007211563
106,1.0
107,65.973891649640152
108,17.054095520550749
109,1.0
110,11.584962500721156
111,32.075750715614163
112,2.5849625007211561
113,19.015905015047501
114,8.4594316186372982
115,9.1996723448363653
116,92.292212619336169
117,13.67176218634461
118,78.930331151309417
119,149.5292808927536
120,14.813781191217036
121,18.24674059849314
122,13.491853096329674
123,30.657827825291744
124,38.567609235299692
125,4.8073549220576037
126,116.12030525073753
127,1.0
128,43.857115852494665
129,8.8137811912170374
130,29.178216832379938
131,28.657827825291744
132,51.7802452718064
133,19.836149004245492
134,0.0
135,51.353657550451018
136,15.147204924942228
137,9.9068905956085178
138,2.0
139,46.112059752669943
140,16.595140904741697
141,11.977279923499916
142,10.90689059560852
143,40.938266039659183
144,14.720671786825555
145,10.044394119358454
146,24.61666774133078
147,39.594094871099983
148,28.788386980418629
149,27.946816343023109
150,30.388280112499274
151,10.672425341971497
152,18.173677136303422
153,63.157894001514791
154,11.936637939002569
155,17.981032058361027
156,2.8073549220576042
157,47.245349220963
158,94.139747810048206
159,21.431064978996073
160,3.5849625007211561
161,199.68485267685492
162,1.0
163,3.3219280948873626
164,68.597557652989465
165,11.754887502163468
166,7.8137811912170374
167,42.645966012812089
168,9.3398500028846243
169,22.659103963473665
170,8.9068905956085178
171,37.605676957412804
172,27.511183198719749
173,46.719625753183841
174,417.64740390987032
175,9.4918530963296757
176,133.68089191617671
177,1413.1615154150177
178,31.612815415835179
179,34.9630439634889
180,25.080567731911941
181,25.153631194101663
182,13.334831928118
183,39.21052288246451
184,17.906890595608516
185,2.0
186,4.5849625007211561
