id,weight
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,4.3219280948873617
19,3.0
20,0.0
21,0.0
22,21.562309512274325
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,3.0
30,0.0
31,0.0
32,0.0
33,0.0
34,3.4594316186372978
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,13.250298417906333
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,8.1548181090521048
64,1.0
65,1.0
66,0.0
67,8.8948177633079446
68,1.0
69,0.0
70,19.616319096976866
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,10.567956075415466
77,0.0
78,1.0
79,0.0
80,83.66246065612475
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,1.0
87,0.0
88,0.0
89,3.0
90,12.414685235807216
91,12.227916724201489
92,1.5849625007211563
93,1.0
94,8.7714894695005974
95,0.0
96,7.0443941193584534
97,19.616319096976866
98,1.5849625007211563
99,0.0
100,0.0
101,0.0
102,23.469200107882845
103,2.0
104,1.0
105,0.0
106,0.0
107,53.761443895858449
108,11.771489469500597
109,0.0
110,0.0
111,21.743729955357235
112,3.0
113,14.758639637024576
114,5.5849625007211561
115,2.5849625007211561
116,69.800091498662113
117,11.832890014164741
118,51.948848963143249
119,127.94334791791364
120,2.5849625007211561
121,9.8073549220576055
122,0.0
123,15.366322214245814
124,26.413384142942036
125,1.5849625007211563
126,89.291429696003149
127,1.0
128,33.893164406971138
129,0.0
130,10.507794640198696
131,15.366322214245814
132,26.012993419627595
133,9.6293566200796104
134,0.0
135,21.288217234469304
136,9.5507467853832431
137,1.0
138,0.0
139,25.381737266632506
140,6.4918530963296748
141,9.5507467853832431
142,2.0
143,20.917068999629059
144,3.5849625007211561
145,8.4797802640291007
146,2.5849625007211561
147,12.906890595608518
148,12.339850002884624
149,1.0
150,19.928564638466888
151,6.7142455176661224
152,3.0
153,41.114292674946157
154,1.5849625007211563
155,3.0
156,0.0
157,23.841625001315613
158,50.20461349216923
159,8.9772799234999159
160,2.5849625007211561
161,171.88128216548228
162,0.0
163,0.0
164,49.14451914500571
165,0.0
166,2.0
167,22.636383886973576
168,0.0
169,7.1699250014423122
170,3.3219280948873622
171,15.246740598493142
172,22.285476725114453
173,29.989205989806731
174,376.30354743469354
175,1.5849625007211563
176,98.080868287443536
177,1321.7386825305111
178,30.262373432605795
179,32.293694049799875
180,2.5849625007211561
181,5.5849625007211561
182,18.428491035332247
183,30.140842561716504
184,8.4918530963296739
185,1.5849625007211563
186,0.0
